from	to	combined_score
EREG	NRAS	913
KRAS	NRAS	984
KRAS	NRAS	984
MDM2	NRAS	513
MDM2	NRAS	513
GAB1	NRAS	522
GAB1	NRAS	522
MAPK3	NRAS	983
MAPK3	NRAS	983
AKT3	NRAS	626
AKT3	NRAS	626
KDR	NRAS	526
KDR	NRAS	526
PIK3CA	NRAS	987
PIK3CA	NRAS	987
CBL	NRAS	616
CBL	NRAS	616
FGF2	NRAS	930
FGF2	NRAS	930
SHC2	NRAS	912
SHC2	NRAS	912
EGF	NRAS	943
EGF	NRAS	943
TP53	NRAS	770
TP53	NRAS	770
ERBB2	NRAS	977
ERBB2	NRAS	977
RPS27A	NRAS	905
RPS27A	NRAS	905
RASA1	NRAS	964
RASA1	NRAS	964
EGFR	NRAS	985
EGFR	NRAS	985
PAK1	NRAS	938
PAK1	NRAS	938
KIT	NRAS	978
KIT	NRAS	978
TGFA	NRAS	904
TGFA	NRAS	904
RICTOR	NRAS	567
RICTOR	NRAS	567
UBB	NRAS	914
UBB	NRAS	914
SPHK1	NRAS	909
SPHK1	NRAS	909
PAK2	NRAS	930
PAK2	NRAS	930
EZH2	NRAS	586
EZH2	NRAS	586
HSP90AA1	NRAS	950
HSP90AA1	NRAS	950
LCK	NRAS	938
LCK	NRAS	938
PTPN11	NRAS	990
PTPN11	NRAS	990
PTK2	NRAS	927
PTK2	NRAS	927
PDPK1	NRAS	676
PDPK1	NRAS	676
CTNNB1	NRAS	702
CTNNB1	NRAS	702
FYN	NRAS	952
FYN	NRAS	952
FN1	NRAS	718
FN1	NRAS	718
RAC1	NRAS	935
RAC1	NRAS	935
PAK3	NRAS	930
PAK3	NRAS	930
MTOR	NRAS	743
MTOR	NRAS	743
ITPR1	AHCYL1	996
ITPR1	AHCYL1	996
CDC37	VAV3	834
CDC37	VAV3	834
PIK3R2	VAV3	656
PIK3R2	VAV3	656
PLCG1	VAV3	868
PLCG1	VAV3	868
RAC2	VAV3	967
RAC2	VAV3	967
ITGAV	VAV3	931
ITGAV	VAV3	931
KDR	VAV3	924
KDR	VAV3	924
PIK3CA	VAV3	690
PIK3CA	VAV3	690
CBL	VAV3	928
CBL	VAV3	928
ERBB2	VAV3	725
ERBB2	VAV3	725
EGFR	VAV3	959
EGFR	VAV3	959
PAK1	VAV3	663
PAK1	VAV3	663
CTNNA1	VAV3	657
CTNNA1	VAV3	657
PAK2	VAV3	627
PAK2	VAV3	627
LCK	VAV3	656
LCK	VAV3	656
PTPN11	VAV3	822
PTPN11	VAV3	822
PTK2	VAV3	916
PTK2	VAV3	916
CDH5	VAV3	670
CDH5	VAV3	670
CTNNB1	VAV3	723
CTNNB1	VAV3	723
FYN	VAV3	661
FYN	VAV3	661
RAC1	VAV3	973
RAC1	VAV3	973
PAK3	VAV3	623
PAK3	VAV3	623
GAPDH	RPL5	578
GAPDH	RPL5	578
NEDD8	RPL5	682
NEDD8	RPL5	682
RPS16	RPL5	999
RPS16	RPL5	999
MDM2	RPL5	999
MDM2	RPL5	999
TP53	RPL5	945
TP53	RPL5	945
RPS11	RPL5	999
RPS11	RPL5	999
RPS27A	RPL5	999
RPS27A	RPL5	999
RPS3	RPL5	999
RPS3	RPL5	999
RPS9	RPL5	999
RPS9	RPL5	999
UBB	RPL5	514
UBB	RPL5	514
RPL4	RPL5	999
RPL4	RPL5	999
RPS15A	RPL5	999
RPS15A	RPL5	999
HSP90AA1	RPL5	607
HSP90AA1	RPL5	607
RPS2	RPL5	999
RPS2	RPL5	999
RPS3A	RPL5	999
RPS3A	RPL5	999
RPSA	RPL5	999
RPSA	RPL5	999
EPRS1	RPL5	850
EPRS1	RPL5	850
MAPK1	PRKACB	938
MAPK1	PRKACB	938
NFKBIA	PRKACB	826
NFKBIA	PRKACB	826
NCK2	PRKACB	900
NCK2	PRKACB	900
KRAS	PRKACB	529
KRAS	PRKACB	529
CCNB1	PRKACB	914
CCNB1	PRKACB	914
CREBBP	PRKACB	663
CREBBP	PRKACB	663
MAPK3	PRKACB	933
MAPK3	PRKACB	933
EP300	PRKACB	774
EP300	PRKACB	774
KDR	PRKACB	901
KDR	PRKACB	901
PXN	PRKACB	900
PXN	PRKACB	900
FOS	PRKACB	848
FOS	PRKACB	848
ITPR1	PRKACB	925
ITPR1	PRKACB	925
PRKACA	PRKACB	978
PRKACA	PRKACB	978
GSK3B	PRKACB	879
GSK3B	PRKACB	879
HSP90AA1	PRKACB	594
HSP90AA1	PRKACB	594
PTK2	PRKACB	902
PTK2	PRKACB	902
CTNNB1	PRKACB	850
CTNNB1	PRKACB	850
FYN	PRKACB	931
FYN	PRKACB	931
FN1	PRKACB	904
FN1	PRKACB	904
CD4	JUN	691
CD4	JUN	691
MAPK13	JUN	903
MAPK13	JUN	903
SIRT1	JUN	956
SIRT1	JUN	956
MAPK12	JUN	957
MAPK12	JUN	957
MAPK1	JUN	995
MAPK1	JUN	995
NFKBIA	JUN	981
NFKBIA	JUN	981
IL2	JUN	969
IL2	JUN	969
CCND1	JUN	982
CCND1	JUN	982
IFNG	JUN	958
IFNG	JUN	958
GAPDH	JUN	768
GAPDH	JUN	768
MAPK14	JUN	989
MAPK14	JUN	989
IL4	JUN	958
IL4	JUN	958
HSPB1	JUN	609
HSPB1	JUN	609
RAC2	JUN	595
RAC2	JUN	595
KRAS	JUN	761
KRAS	JUN	761
CCNB1	JUN	573
CCNB1	JUN	573
MDM2	JUN	666
MDM2	JUN	666
CDH1	JUN	627
CDH1	JUN	627
CREBBP	JUN	998
CREBBP	JUN	998
MAPK3	JUN	991
MAPK3	JUN	991
EP300	JUN	999
EP300	JUN	999
IL1B	JUN	957
IL1B	JUN	957
AKT3	JUN	888
AKT3	JUN	888
KDR	JUN	531
KDR	JUN	531
FGF2	JUN	605
FGF2	JUN	605
STAT3	JUN	993
STAT3	JUN	993
EGF	JUN	701
EGF	JUN	701
PXN	JUN	603
PXN	JUN	603
TP53	JUN	940
TP53	JUN	940
ERBB2	JUN	687
ERBB2	JUN	687
RPS27A	JUN	737
RPS27A	JUN	737
CCNA2	JUN	559
CCNA2	JUN	559
EGFR	JUN	764
EGFR	JUN	764
PAK1	JUN	703
PAK1	JUN	703
ATM	JUN	583
ATM	JUN	583
APP	JUN	793
APP	JUN	793
PPARG	JUN	984
PPARG	JUN	984
ALB	JUN	698
ALB	JUN	698
NOS3	JUN	958
NOS3	JUN	958
MMP3	JUN	570
MMP3	JUN	570
IGF1	JUN	647
IGF1	JUN	647
HSPA4	JUN	725
HSPA4	JUN	725
FOS	JUN	999
FOS	JUN	999
CXCL8	JUN	957
CXCL8	JUN	957
CYCS	JUN	730
CYCS	JUN	730
PRKACA	JUN	824
PRKACA	JUN	824
CASP3	JUN	837
CASP3	JUN	837
EZH2	JUN	783
EZH2	JUN	783
HSPA5	JUN	667
HSPA5	JUN	667
GSK3B	JUN	990
GSK3B	JUN	990
SMAD3	JUN	999
SMAD3	JUN	999
MAPK11	JUN	952
MAPK11	JUN	952
HSP90AA1	JUN	755
HSP90AA1	JUN	755
PTK2	JUN	529
PTK2	JUN	529
CTNNB1	JUN	999
CTNNB1	JUN	999
FYN	JUN	557
FYN	JUN	557
FN1	JUN	685
FN1	JUN	685
RAC1	JUN	577
RAC1	JUN	577
STAT1	JUN	839
STAT1	JUN	839
MTOR	JUN	709
MTOR	JUN	709
MAPKAPK2	JUN	534
MAPKAPK2	JUN	534
NRAS	JUN	617
NRAS	JUN	617
PRKACB	JUN	836
PRKACB	JUN	836
MAPK1	HSP90AB1	942
MAPK1	HSP90AB1	942
CDC37	HSP90AB1	999
CDC37	HSP90AB1	999
CCND1	HSP90AB1	664
CCND1	HSP90AB1	664
GAPDH	HSP90AB1	853
GAPDH	HSP90AB1	853
MAPK14	HSP90AB1	540
MAPK14	HSP90AB1	540
PLCG1	HSP90AB1	657
PLCG1	HSP90AB1	657
HSPB1	HSP90AB1	763
HSPB1	HSP90AB1	763
RPS16	HSP90AB1	619
RPS16	HSP90AB1	619
MDM2	HSP90AB1	730
MDM2	HSP90AB1	730
MAPK3	HSP90AB1	953
MAPK3	HSP90AB1	953
AKT3	HSP90AB1	888
AKT3	HSP90AB1	888
KDR	HSP90AB1	570
KDR	HSP90AB1	570
STAT3	HSP90AB1	749
STAT3	HSP90AB1	749
NRP1	HSP90AB1	656
NRP1	HSP90AB1	656
TP53	HSP90AB1	892
TP53	HSP90AB1	892
ERBB2	HSP90AB1	931
ERBB2	HSP90AB1	931
RPS11	HSP90AB1	606
RPS11	HSP90AB1	606
RPS27A	HSP90AB1	796
RPS27A	HSP90AB1	796
EGFR	HSP90AB1	965
EGFR	HSP90AB1	965
PAK1	HSP90AB1	700
PAK1	HSP90AB1	700
RPS3	HSP90AB1	548
RPS3	HSP90AB1	548
APP	HSP90AB1	543
APP	HSP90AB1	543
PPARG	HSP90AB1	531
PPARG	HSP90AB1	531
NOS3	HSP90AB1	979
NOS3	HSP90AB1	979
LRRK2	HSP90AB1	928
LRRK2	HSP90AB1	928
PLK1	HSP90AB1	650
PLK1	HSP90AB1	650
HSPA4	HSP90AB1	971
HSPA4	HSP90AB1	971
UBB	HSP90AB1	746
UBB	HSP90AB1	746
CASP3	HSP90AB1	627
CASP3	HSP90AB1	627
RPL4	HSP90AB1	686
RPL4	HSP90AB1	686
PAK2	HSP90AB1	741
PAK2	HSP90AB1	741
RUVBL1	HSP90AB1	714
RUVBL1	HSP90AB1	714
HSPA5	HSP90AB1	938
HSPA5	HSP90AB1	938
GSK3B	HSP90AB1	716
GSK3B	HSP90AB1	716
HSP90AA1	HSP90AB1	994
HSP90AA1	HSP90AB1	994
CAV1	HSP90AB1	817
CAV1	HSP90AB1	817
RPS2	HSP90AB1	516
RPS2	HSP90AB1	516
CTNNB1	HSP90AB1	640
CTNNB1	HSP90AB1	640
RPS3A	HSP90AB1	603
RPS3A	HSP90AB1	603
RPSA	HSP90AB1	711
RPSA	HSP90AB1	711
FYN	HSP90AB1	806
FYN	HSP90AB1	806
RAC1	HSP90AB1	720
RAC1	HSP90AB1	720
CALM1	HSP90AB1	539
CALM1	HSP90AB1	539
VCP	HSP90AB1	868
VCP	HSP90AB1	868
PAK3	HSP90AB1	696
PAK3	HSP90AB1	696
RPL5	HSP90AB1	524
RPL5	HSP90AB1	524
PRKACB	HSP90AB1	511
PRKACB	HSP90AB1	511
HBEGF	EPS15	610
HBEGF	EPS15	610
EREG	EPS15	622
EREG	EPS15	622
STAM2	EPS15	896
STAM2	EPS15	896
CBL	EPS15	977
CBL	EPS15	977
EGF	EPS15	944
EGF	EPS15	944
SH3GL1	EPS15	781
SH3GL1	EPS15	781
RPS27A	EPS15	854
RPS27A	EPS15	854
LRIG1	EPS15	620
LRIG1	EPS15	620
EGFR	EPS15	999
EGFR	EPS15	999
TGFA	EPS15	613
TGFA	EPS15	613
CRK	EPS15	781
CRK	EPS15	781
UBB	EPS15	862
UBB	EPS15	862
SH3GL3	EPS15	779
SH3GL3	EPS15	779
HGS	EPS15	998
HGS	EPS15	998
CAV1	EPS15	651
CAV1	EPS15	651
PIK3R2	VAV2	690
PIK3R2	VAV2	690
PLCG1	VAV2	845
PLCG1	VAV2	845
RAC2	VAV2	973
RAC2	VAV2	973
KDR	VAV2	943
KDR	VAV2	943
PIK3CA	VAV2	907
PIK3CA	VAV2	907
CBL	VAV2	931
CBL	VAV2	931
PXN	VAV2	583
PXN	VAV2	583
ERBB2	VAV2	895
ERBB2	VAV2	895
EGFR	VAV2	972
EGFR	VAV2	972
PAK1	VAV2	761
PAK1	VAV2	761
DOCK1	VAV2	666
DOCK1	VAV2	666
CTNNA1	VAV2	693
CTNNA1	VAV2	693
PAK2	VAV2	627
PAK2	VAV2	627
LCK	VAV2	916
LCK	VAV2	916
CAV1	VAV2	814
CAV1	VAV2	814
PTPN11	VAV2	839
PTPN11	VAV2	839
PTK2	VAV2	932
PTK2	VAV2	932
CDH5	VAV2	792
CDH5	VAV2	792
CTNNB1	VAV2	781
CTNNB1	VAV2	781
FYN	VAV2	931
FYN	VAV2	931
RAC1	VAV2	978
RAC1	VAV2	978
PAK3	VAV2	623
PAK3	VAV2	623
VAV3	VAV2	904
VAV3	VAV2	904
CD4	PTEN	561
CD4	PTEN	561
SIRT1	PTEN	826
SIRT1	PTEN	826
MAPK1	PTEN	759
MAPK1	PTEN	759
NFKBIA	PTEN	527
NFKBIA	PTEN	527
PIK3R2	PTEN	988
PIK3R2	PTEN	988
CCND1	PTEN	802
CCND1	PTEN	802
GAPDH	PTEN	733
GAPDH	PTEN	733
MAPK14	PTEN	580
MAPK14	PTEN	580
PLCG1	PTEN	795
PLCG1	PTEN	795
RAC2	PTEN	570
RAC2	PTEN	570
KRAS	PTEN	921
KRAS	PTEN	921
CCNB1	PTEN	649
CCNB1	PTEN	649
MDM2	PTEN	977
MDM2	PTEN	977
CDH1	PTEN	939
CDH1	PTEN	939
CREBBP	PTEN	593
CREBBP	PTEN	593
MAPK3	PTEN	827
MAPK3	PTEN	827
EP300	PTEN	764
EP300	PTEN	764
IL1B	PTEN	501
IL1B	PTEN	501
AKT3	PTEN	926
AKT3	PTEN	926
KDR	PTEN	663
KDR	PTEN	663
PIK3CA	PTEN	995
PIK3CA	PTEN	995
CBL	PTEN	541
CBL	PTEN	541
FGF2	PTEN	577
FGF2	PTEN	577
STAT3	PTEN	748
STAT3	PTEN	748
EGF	PTEN	728
EGF	PTEN	728
MAPKAP1	PTEN	611
MAPKAP1	PTEN	611
PXN	PTEN	830
PXN	PTEN	830
TP53	PTEN	999
TP53	PTEN	999
ERBB2	PTEN	898
ERBB2	PTEN	898
RPS27A	PTEN	965
RPS27A	PTEN	965
CCNA2	PTEN	507
CCNA2	PTEN	507
EGFR	PTEN	931
EGFR	PTEN	931
ATM	PTEN	890
ATM	PTEN	890
FLT1	PTEN	526
FLT1	PTEN	526
PPARG	PTEN	626
PPARG	PTEN	626
KIT	PTEN	699
KIT	PTEN	699
ALB	PTEN	655
ALB	PTEN	655
RICTOR	PTEN	884
RICTOR	PTEN	884
LRRK2	PTEN	625
LRRK2	PTEN	625
PLK1	PTEN	803
PLK1	PTEN	803
AXL	PTEN	511
AXL	PTEN	511
IGF1	PTEN	726
IGF1	PTEN	726
UBB	PTEN	931
UBB	PTEN	931
FOS	PTEN	600
FOS	PTEN	600
ITPR1	PTEN	741
ITPR1	PTEN	741
CXCL8	PTEN	519
CXCL8	PTEN	519
CYCS	PTEN	602
CYCS	PTEN	602
CASP3	PTEN	767
CASP3	PTEN	767
ROCK2	PTEN	956
ROCK2	PTEN	956
EZH2	PTEN	808
EZH2	PTEN	808
HSPA5	PTEN	592
HSPA5	PTEN	592
GSK3B	PTEN	793
GSK3B	PTEN	793
SMAD3	PTEN	662
SMAD3	PTEN	662
HSP90AA1	PTEN	767
HSP90AA1	PTEN	767
CAV1	PTEN	938
CAV1	PTEN	938
PTPN11	PTEN	684
PTPN11	PTEN	684
PTK2	PTEN	995
PTK2	PTEN	995
PDPK1	PTEN	851
PDPK1	PTEN	851
CTNNB1	PTEN	975
CTNNB1	PTEN	975
FYN	PTEN	609
FYN	PTEN	609
FN1	PTEN	568
FN1	PTEN	568
RAC1	PTEN	507
RAC1	PTEN	507
NRP2	PTEN	809
NRP2	PTEN	809
STAT1	PTEN	501
STAT1	PTEN	501
MTOR	PTEN	940
MTOR	PTEN	940
NRAS	PTEN	841
NRAS	PTEN	841
JUN	PTEN	731
JUN	PTEN	731
HSP90AB1	PTEN	617
HSP90AB1	PTEN	617
CD4	MMP9	660
CD4	MMP9	660
SIRT1	MMP9	530
SIRT1	MMP9	530
NFKBIA	MMP9	700
NFKBIA	MMP9	700
IL2	MMP9	560
IL2	MMP9	560
CCND1	MMP9	784
CCND1	MMP9	784
IFNG	MMP9	661
IFNG	MMP9	661
GAPDH	MMP9	768
GAPDH	MMP9	768
MAPK14	MMP9	571
MAPK14	MMP9	571
HBEGF	MMP9	950
HBEGF	MMP9	950
IL4	MMP9	667
IL4	MMP9	667
KRAS	MMP9	578
KRAS	MMP9	578
CCNB1	MMP9	536
CCNB1	MMP9	536
ADAM10	MMP9	583
ADAM10	MMP9	583
CYBA	MMP9	776
CYBA	MMP9	776
CDH1	MMP9	983
CDH1	MMP9	983
MAPK3	MMP9	718
MAPK3	MMP9	718
IL1B	MMP9	882
IL1B	MMP9	882
KDR	MMP9	760
KDR	MMP9	760
FGF2	MMP9	974
FGF2	MMP9	974
STAT3	MMP9	973
STAT3	MMP9	973
EGF	MMP9	728
EGF	MMP9	728
PXN	MMP9	524
PXN	MMP9	524
TP53	MMP9	704
TP53	MMP9	704
ERBB2	MMP9	724
ERBB2	MMP9	724
EGFR	MMP9	733
EGFR	MMP9	733
FLT1	MMP9	677
FLT1	MMP9	677
APP	MMP9	600
APP	MMP9	600
PPARG	MMP9	652
PPARG	MMP9	652
KIT	MMP9	546
KIT	MMP9	546
NCF1	MMP9	818
NCF1	MMP9	818
ALB	MMP9	773
ALB	MMP9	773
NOS3	MMP9	665
NOS3	MMP9	665
MMP3	MMP9	918
MMP3	MMP9	918
IGF1	MMP9	668
IGF1	MMP9	668
HSPA4	MMP9	673
HSPA4	MMP9	673
FOS	MMP9	664
FOS	MMP9	664
CXCL8	MMP9	871
CXCL8	MMP9	871
CYCS	MMP9	570
CYCS	MMP9	570
ADAM17	MMP9	618
ADAM17	MMP9	618
CASP3	MMP9	772
CASP3	MMP9	772
GSK3B	MMP9	533
GSK3B	MMP9	533
SMAD3	MMP9	654
SMAD3	MMP9	654
CAV1	MMP9	521
CAV1	MMP9	521
PTK2	MMP9	656
PTK2	MMP9	656
CDH5	MMP9	582
CDH5	MMP9	582
CTNNB1	MMP9	763
CTNNB1	MMP9	763
FN1	MMP9	608
FN1	MMP9	608
STAT1	MMP9	537
STAT1	MMP9	537
MTOR	MMP9	528
MTOR	MMP9	528
NCF2	MMP9	793
NCF2	MMP9	793
JUN	MMP9	849
JUN	MMP9	849
PTEN	MMP9	620
PTEN	MMP9	620
SIRT1	HDAC1	976
SIRT1	HDAC1	976
NFKBIA	HDAC1	990
NFKBIA	HDAC1	990
IL2	HDAC1	666
IL2	HDAC1	666
CCND1	HDAC1	990
CCND1	HDAC1	990
GAPDH	HDAC1	631
GAPDH	HDAC1	631
CCNB1	HDAC1	613
CCNB1	HDAC1	613
MDM2	HDAC1	993
MDM2	HDAC1	993
CDH1	HDAC1	668
CDH1	HDAC1	668
CREBBP	HDAC1	987
CREBBP	HDAC1	987
EP300	HDAC1	999
EP300	HDAC1	999
STAT3	HDAC1	989
STAT3	HDAC1	989
TP53	HDAC1	999
TP53	HDAC1	999
CCNA2	HDAC1	962
CCNA2	HDAC1	962
EGFR	HDAC1	562
EGFR	HDAC1	562
ATM	HDAC1	965
ATM	HDAC1	965
PPARG	HDAC1	929
PPARG	HDAC1	929
HSPA4	HDAC1	693
HSPA4	HDAC1	693
FOS	HDAC1	789
FOS	HDAC1	789
CASP3	HDAC1	558
CASP3	HDAC1	558
RUVBL1	HDAC1	814
RUVBL1	HDAC1	814
EZH2	HDAC1	999
EZH2	HDAC1	999
SMAD3	HDAC1	990
SMAD3	HDAC1	990
HSP90AA1	HDAC1	773
HSP90AA1	HDAC1	773
CTNNB1	HDAC1	999
CTNNB1	HDAC1	999
STAT1	HDAC1	957
STAT1	HDAC1	957
JUN	HDAC1	958
JUN	HDAC1	958
PTEN	HDAC1	545
PTEN	HDAC1	545
CD4	SRC	895
CD4	SRC	895
MAPK13	SRC	923
MAPK13	SRC	923
MAPK12	SRC	928
MAPK12	SRC	928
MAPK1	SRC	956
MAPK1	SRC	956
NFKBIA	SRC	977
NFKBIA	SRC	977
CDC37	SRC	677
CDC37	SRC	677
PIK3R2	SRC	955
PIK3R2	SRC	955
IL2	SRC	561
IL2	SRC	561
CCND1	SRC	983
CCND1	SRC	983
GAPDH	SRC	697
GAPDH	SRC	697
MAPK14	SRC	939
MAPK14	SRC	939
HBEGF	SRC	779
HBEGF	SRC	779
IL4	SRC	514
IL4	SRC	514
NCK2	SRC	933
NCK2	SRC	933
PLCG1	SRC	970
PLCG1	SRC	970
EREG	SRC	753
EREG	SRC	753
HSPB1	SRC	629
HSPB1	SRC	629
PTPN12	SRC	700
PTPN12	SRC	700
RAC2	SRC	934
RAC2	SRC	934
KRAS	SRC	985
KRAS	SRC	985
MDM2	SRC	865
MDM2	SRC	865
ADAM10	SRC	621
ADAM10	SRC	621
ITGAV	SRC	963
ITGAV	SRC	963
CYBA	SRC	847
CYBA	SRC	847
CDH1	SRC	999
CDH1	SRC	999
FLT4	SRC	935
FLT4	SRC	935
CREBBP	SRC	900
CREBBP	SRC	900
GAB1	SRC	972
GAB1	SRC	972
MAPK3	SRC	971
MAPK3	SRC	971
EP300	SRC	889
EP300	SRC	889
IL1B	SRC	610
IL1B	SRC	610
AKT3	SRC	773
AKT3	SRC	773
KDR	SRC	992
KDR	SRC	992
PIK3CA	SRC	971
PIK3CA	SRC	971
CBL	SRC	999
CBL	SRC	999
FGF2	SRC	624
FGF2	SRC	624
SHC2	SRC	909
SHC2	SRC	909
STAT3	SRC	999
STAT3	SRC	999
EGF	SRC	986
EGF	SRC	986
PXN	SRC	999
PXN	SRC	999
TP53	SRC	925
TP53	SRC	925
ERBB2	SRC	985
ERBB2	SRC	985
SH3GL1	SRC	939
SH3GL1	SRC	939
RPS27A	SRC	782
RPS27A	SRC	782
CCNA2	SRC	618
CCNA2	SRC	618
RASA1	SRC	966
RASA1	SRC	966
EGFR	SRC	995
EGFR	SRC	995
PAK1	SRC	935
PAK1	SRC	935
ATM	SRC	523
ATM	SRC	523
DOCK1	SRC	975
DOCK1	SRC	975
FLT1	SRC	930
FLT1	SRC	930
APP	SRC	780
APP	SRC	780
PPARG	SRC	739
PPARG	SRC	739
KIT	SRC	787
KIT	SRC	787
NCF1	SRC	898
NCF1	SRC	898
ELMO2	SRC	692
ELMO2	SRC	692
TGFA	SRC	645
TGFA	SRC	645
ALB	SRC	695
ALB	SRC	695
NOS3	SRC	704
NOS3	SRC	704
CRK	SRC	999
CRK	SRC	999
AXL	SRC	922
AXL	SRC	922
IGF1	SRC	976
IGF1	SRC	976
HSPA4	SRC	685
HSPA4	SRC	685
CTNNA1	SRC	934
CTNNA1	SRC	934
UBB	SRC	686
UBB	SRC	686
FOS	SRC	936
FOS	SRC	936
ITPR1	SRC	701
ITPR1	SRC	701
CXCL8	SRC	603
CXCL8	SRC	603
CYCS	SRC	628
CYCS	SRC	628
ADAM17	SRC	708
ADAM17	SRC	708
CASP3	SRC	689
CASP3	SRC	689
ELMO1	SRC	928
ELMO1	SRC	928
PAK2	SRC	960
PAK2	SRC	960
ROCK2	SRC	920
ROCK2	SRC	920
HSPA5	SRC	654
HSPA5	SRC	654
GSK3B	SRC	601
GSK3B	SRC	601
HGS	SRC	933
HGS	SRC	933
SMAD3	SRC	577
SMAD3	SRC	577
MAPK11	SRC	930
MAPK11	SRC	930
HSP90AA1	SRC	999
HSP90AA1	SRC	999
LCK	SRC	906
LCK	SRC	906
CAV1	SRC	999
CAV1	SRC	999
PTPN11	SRC	985
PTPN11	SRC	985
PTK2	SRC	994
PTK2	SRC	994
CDH5	SRC	951
CDH5	SRC	951
PDPK1	SRC	951
PDPK1	SRC	951
CTNNB1	SRC	999
CTNNB1	SRC	999
FYN	SRC	996
FYN	SRC	996
FN1	SRC	981
FN1	SRC	981
RAC1	SRC	973
RAC1	SRC	973
CALM1	SRC	678
CALM1	SRC	678
PAK3	SRC	921
PAK3	SRC	921
STAT1	SRC	980
STAT1	SRC	980
MTOR	SRC	692
MTOR	SRC	692
MAPKAPK2	SRC	749
MAPKAPK2	SRC	749
ADAM12	SRC	978
ADAM12	SRC	978
NRAS	SRC	972
NRAS	SRC	972
VAV3	SRC	692
VAV3	SRC	692
JUN	SRC	949
JUN	SRC	949
HSP90AB1	SRC	993
HSP90AB1	SRC	993
EPS15	SRC	653
EPS15	SRC	653
VAV2	SRC	941
VAV2	SRC	941
PTEN	SRC	815
PTEN	SRC	815
MMP9	SRC	970
MMP9	SRC	970
NEDD8	RPS4X	637
NEDD8	RPS4X	637
RPS16	RPS4X	999
RPS16	RPS4X	999
RPS11	RPS4X	999
RPS11	RPS4X	999
RPS27A	RPS4X	999
RPS27A	RPS4X	999
RPS3	RPS4X	999
RPS3	RPS4X	999
LRRK2	RPS4X	517
LRRK2	RPS4X	517
RPS9	RPS4X	999
RPS9	RPS4X	999
UBB	RPS4X	806
UBB	RPS4X	806
RPL4	RPS4X	999
RPL4	RPS4X	999
RUVBL1	RPS4X	665
RUVBL1	RPS4X	665
RPS15A	RPS4X	999
RPS15A	RPS4X	999
RPS2	RPS4X	999
RPS2	RPS4X	999
RPS3A	RPS4X	999
RPS3A	RPS4X	999
RPSA	RPS4X	999
RPSA	RPS4X	999
EPRS1	RPS4X	880
EPRS1	RPS4X	880
RPL5	RPS4X	999
RPL5	RPS4X	999
CD4	TLR4	940
CD4	TLR4	940
SIRT1	TLR4	524
SIRT1	TLR4	524
NFKBIA	TLR4	840
NFKBIA	TLR4	840
PIK3R2	TLR4	814
PIK3R2	TLR4	814
IL2	TLR4	693
IL2	TLR4	693
IFNG	TLR4	798
IFNG	TLR4	798
GAPDH	TLR4	732
GAPDH	TLR4	732
MAPK14	TLR4	664
MAPK14	TLR4	664
IL4	TLR4	789
IL4	TLR4	789
MAPK3	TLR4	826
MAPK3	TLR4	826
IL1B	TLR4	927
IL1B	TLR4	927
PIK3CA	TLR4	856
PIK3CA	TLR4	856
STAT3	TLR4	777
STAT3	TLR4	777
EGF	TLR4	514
EGF	TLR4	514
TP53	TLR4	536
TP53	TLR4	536
RPS27A	TLR4	908
RPS27A	TLR4	908
EGFR	TLR4	838
EGFR	TLR4	838
PPARG	TLR4	681
PPARG	TLR4	681
NCF1	TLR4	545
NCF1	TLR4	545
ALB	TLR4	794
ALB	TLR4	794
NOS3	TLR4	566
NOS3	TLR4	566
MMP3	TLR4	508
MMP3	TLR4	508
HSPA4	TLR4	992
HSPA4	TLR4	992
UBB	TLR4	907
UBB	TLR4	907
FOS	TLR4	576
FOS	TLR4	576
CXCL8	TLR4	891
CXCL8	TLR4	891
CASP3	TLR4	690
CASP3	TLR4	690
HSP90AA1	TLR4	972
HSP90AA1	TLR4	972
CAV1	TLR4	990
CAV1	TLR4	990
PTPN11	TLR4	939
PTPN11	TLR4	939
CTNNB1	TLR4	518
CTNNB1	TLR4	518
FYN	TLR4	514
FYN	TLR4	514
FN1	TLR4	989
FN1	TLR4	989
STAT1	TLR4	700
STAT1	TLR4	700
MTOR	TLR4	512
MTOR	TLR4	512
NCF2	TLR4	608
NCF2	TLR4	608
JUN	TLR4	716
JUN	TLR4	716
MMP9	TLR4	847
MMP9	TLR4	847
SRC	TLR4	839
SRC	TLR4	839
GAPDH	ITPR3	531
GAPDH	ITPR3	531
PLCG1	ITPR3	948
PLCG1	ITPR3	948
KRAS	ITPR3	533
KRAS	ITPR3	533
STAT3	ITPR3	500
STAT3	ITPR3	500
RPS11	ITPR3	578
RPS11	ITPR3	578
ITPR1	ITPR3	852
ITPR1	ITPR3	852
CYCS	ITPR3	775
CYCS	ITPR3	775
PRKACA	ITPR3	923
PRKACA	ITPR3	923
HSPA5	ITPR3	660
HSPA5	ITPR3	660
CAV1	ITPR3	722
CAV1	ITPR3	722
AHCYL1	ITPR3	845
AHCYL1	ITPR3	845
PRKACB	ITPR3	925
PRKACB	ITPR3	925
PTEN	ITPR3	640
PTEN	ITPR3	640
SRC	ITPR3	575
SRC	ITPR3	575
MAPK12	PTPN3	978
MAPK12	PTPN3	978
HBEGF	PTPN3	903
HBEGF	PTPN3	903
EREG	PTPN3	900
EREG	PTPN3	900
STAM2	PTPN3	903
STAM2	PTPN3	903
