from	to	combined_score
EGF	NRAS	943
TP53	NRAS	770
TP53	NRAS	770
ERBB2	NRAS	977
ERBB2	NRAS	977
RPS27A	NRAS	905
RPS27A	NRAS	905
FGF18	NRAS	902
FGF18	NRAS	902
EGFR	NRAS	985
EGFR	NRAS	985
KIT	NRAS	978
KIT	NRAS	978
MAP2K1	NRAS	981
MAP2K1	NRAS	981
UBB	NRAS	914
UBB	NRAS	914
FGF5	NRAS	910
FGF5	NRAS	910
FGF8	NRAS	911
FGF8	NRAS	911
HSP90AA1	NRAS	950
HSP90AA1	NRAS	950
LCK	NRAS	938
LCK	NRAS	938
FGFR3	NRAS	967
FGFR3	NRAS	967
PTPN11	NRAS	990
PTPN11	NRAS	990
PTK2	NRAS	927
PTK2	NRAS	927
CTNNB1	NRAS	702
CTNNB1	NRAS	702
FYN	NRAS	952
FYN	NRAS	952
FN1	NRAS	718
FN1	NRAS	718
RAC1	NRAS	935
RAC1	NRAS	935
FGF17	NRAS	904
FGF17	NRAS	904
MTOR	NRAS	743
MTOR	NRAS	743
GAPDH	RPL5	578
GAPDH	RPL5	578
NEDD8	RPL5	682
NEDD8	RPL5	682
RPS16	RPL5	999
RPS16	RPL5	999
MDM2	RPL5	999
MDM2	RPL5	999
RPL8	RPL5	999
RPL8	RPL5	999
TP53	RPL5	945
TP53	RPL5	945
RPS11	RPL5	999
RPS11	RPL5	999
RPS27A	RPL5	999
RPS27A	RPL5	999
RPS3	RPL5	999
RPS3	RPL5	999
RPS23	RPL5	999
RPS23	RPL5	999
RPS9	RPL5	999
RPS9	RPL5	999
UBB	RPL5	514
UBB	RPL5	514
RPL4	RPL5	999
RPL4	RPL5	999
RPS15A	RPL5	999
RPS15A	RPL5	999
HSP90AA1	RPL5	607
HSP90AA1	RPL5	607
RPS2	RPL5	999
RPS2	RPL5	999
RPS3A	RPL5	999
RPS3A	RPL5	999
RPSA	RPL5	999
RPSA	RPL5	999
RPS26	RPL5	999
RPS26	RPL5	999
CD4	JUN	691
CD4	JUN	691
MAPK1	JUN	995
MAPK1	JUN	995
NFKBIA	JUN	981
NFKBIA	JUN	981
IL2	JUN	969
IL2	JUN	969
CCND1	JUN	982
CCND1	JUN	982
GAPDH	JUN	768
GAPDH	JUN	768
MAPK14	JUN	989
MAPK14	JUN	989
KRAS	JUN	761
KRAS	JUN	761
MDM2	JUN	666
MDM2	JUN	666
CDH1	JUN	627
CDH1	JUN	627
CREBBP	JUN	998
CREBBP	JUN	998
MAPK3	JUN	991
MAPK3	JUN	991
EP300	JUN	999
EP300	JUN	999
IL1B	JUN	957
IL1B	JUN	957
KDR	JUN	531
KDR	JUN	531
FGF2	JUN	605
FGF2	JUN	605
STAT3	JUN	993
STAT3	JUN	993
EGF	JUN	701
EGF	JUN	701
TP53	JUN	940
TP53	JUN	940
ERBB2	JUN	687
ERBB2	JUN	687
RPS27A	JUN	737
RPS27A	JUN	737
EGFR	JUN	764
EGFR	JUN	764
ATM	JUN	583
ATM	JUN	583
ALB	JUN	698
ALB	JUN	698
MAP2K1	JUN	806
MAP2K1	JUN	806
IGF1	JUN	647
IGF1	JUN	647
HSPA4	JUN	725
HSPA4	JUN	725
FOS	JUN	999
FOS	JUN	999
CXCL8	JUN	957
CXCL8	JUN	957
CASP3	JUN	837
CASP3	JUN	837
GSK3B	JUN	990
GSK3B	JUN	990
HSP90AA1	JUN	755
HSP90AA1	JUN	755
FGFR3	JUN	933
FGFR3	JUN	933
PTK2	JUN	529
PTK2	JUN	529
CTNNB1	JUN	999
CTNNB1	JUN	999
FYN	JUN	557
FYN	JUN	557
FN1	JUN	685
FN1	JUN	685
RAC1	JUN	577
RAC1	JUN	577
STAT1	JUN	839
STAT1	JUN	839
MTOR	JUN	709
MTOR	JUN	709
NRAS	JUN	617
NRAS	JUN	617
CD4	PTEN	561
CD4	PTEN	561
MAPK1	PTEN	759
MAPK1	PTEN	759
NFKBIA	PTEN	527
NFKBIA	PTEN	527
PIK3R2	PTEN	988
PIK3R2	PTEN	988
CCND1	PTEN	802
CCND1	PTEN	802
GAPDH	PTEN	733
GAPDH	PTEN	733
MAPK14	PTEN	580
MAPK14	PTEN	580
PLCG1	PTEN	795
PLCG1	PTEN	795
KRAS	PTEN	921
KRAS	PTEN	921
MDM2	PTEN	977
MDM2	PTEN	977
CDH1	PTEN	939
CDH1	PTEN	939
CREBBP	PTEN	593
CREBBP	PTEN	593
MAPK3	PTEN	827
MAPK3	PTEN	827
EP300	PTEN	764
EP300	PTEN	764
IL1B	PTEN	501
IL1B	PTEN	501
KDR	PTEN	663
KDR	PTEN	663
PIK3CA	PTEN	995
PIK3CA	PTEN	995
CBL	PTEN	541
CBL	PTEN	541
FGF2	PTEN	577
FGF2	PTEN	577
STAT3	PTEN	748
STAT3	PTEN	748
EGF	PTEN	728
EGF	PTEN	728
TP53	PTEN	999
TP53	PTEN	999
ERBB2	PTEN	898
ERBB2	PTEN	898
RPS27A	PTEN	965
RPS27A	PTEN	965
EGFR	PTEN	931
EGFR	PTEN	931
ATM	PTEN	890
ATM	PTEN	890
KIT	PTEN	699
KIT	PTEN	699
ALB	PTEN	655
ALB	PTEN	655
SHH	PTEN	569
SHH	PTEN	569
MAP2K1	PTEN	860
MAP2K1	PTEN	860
IGF1	PTEN	726
IGF1	PTEN	726
UBB	PTEN	931
UBB	PTEN	931
FOS	PTEN	600
FOS	PTEN	600
CXCL8	PTEN	519
CXCL8	PTEN	519
CASP3	PTEN	767
CASP3	PTEN	767
GSK3B	PTEN	793
GSK3B	PTEN	793
HSP90AA1	PTEN	767
HSP90AA1	PTEN	767
FGFR3	PTEN	659
FGFR3	PTEN	659
PTPN11	PTEN	684
PTPN11	PTEN	684
PTK2	PTEN	995
PTK2	PTEN	995
CTNNB1	PTEN	975
CTNNB1	PTEN	975
FYN	PTEN	609
FYN	PTEN	609
FN1	PTEN	568
FN1	PTEN	568
RAC1	PTEN	507
RAC1	PTEN	507
STAT1	PTEN	501
STAT1	PTEN	501
MTOR	PTEN	940
MTOR	PTEN	940
NRAS	PTEN	841
NRAS	PTEN	841
JUN	PTEN	731
JUN	PTEN	731
CD4	MMP9	660
CD4	MMP9	660
NFKBIA	MMP9	700
NFKBIA	MMP9	700
IL2	MMP9	560
IL2	MMP9	560
CCND1	MMP9	784
CCND1	MMP9	784
GAPDH	MMP9	768
GAPDH	MMP9	768
MAPK14	MMP9	571
MAPK14	MMP9	571
KRAS	MMP9	578
KRAS	MMP9	578
CDH1	MMP9	983
CDH1	MMP9	983
MAPK3	MMP9	718
MAPK3	MMP9	718
IL1B	MMP9	882
IL1B	MMP9	882
KDR	MMP9	760
KDR	MMP9	760
FGF2	MMP9	974
FGF2	MMP9	974
STAT3	MMP9	973
STAT3	MMP9	973
EGF	MMP9	728
EGF	MMP9	728
TP53	MMP9	704
TP53	MMP9	704
ERBB2	MMP9	724
ERBB2	MMP9	724
EGFR	MMP9	733
EGFR	MMP9	733
KIT	MMP9	546
KIT	MMP9	546
ALB	MMP9	773
ALB	MMP9	773
MAP2K1	MMP9	526
MAP2K1	MMP9	526
IGF1	MMP9	668
IGF1	MMP9	668
HSPA4	MMP9	673
HSPA4	MMP9	673
FOS	MMP9	664
FOS	MMP9	664
CXCL8	MMP9	871
CXCL8	MMP9	871
CASP3	MMP9	772
CASP3	MMP9	772
GSK3B	MMP9	533
GSK3B	MMP9	533
PTK2	MMP9	656
PTK2	MMP9	656
CTNNB1	MMP9	763
CTNNB1	MMP9	763
FN1	MMP9	608
FN1	MMP9	608
STAT1	MMP9	537
STAT1	MMP9	537
MTOR	MMP9	528
MTOR	MMP9	528
JUN	MMP9	849
JUN	MMP9	849
PTEN	MMP9	620
PTEN	MMP9	620
FGF4	FRS3	525
FGF4	FRS3	525
FGF20	FRS3	528
FGF20	FRS3	528
FGF23	FRS3	543
FGF23	FRS3	543
KRAS	FRS3	903
KRAS	FRS3	903
FGF2	FRS3	549
FGF2	FRS3	549
FGF18	FRS3	553
FGF18	FRS3	553
FGF5	FRS3	526
FGF5	FRS3	526
FGF8	FRS3	569
FGF8	FRS3	569
FGFR3	FRS3	685
FGFR3	FRS3	685
PTPN11	FRS3	992
PTPN11	FRS3	992
FGF17	FRS3	602
FGF17	FRS3	602
NRAS	FRS3	900
NRAS	FRS3	900
CD4	SRC	895
CD4	SRC	895
MAPK1	SRC	956
MAPK1	SRC	956
NFKBIA	SRC	977
NFKBIA	SRC	977
PIK3R2	SRC	955
PIK3R2	SRC	955
IL2	SRC	561
IL2	SRC	561
CCND1	SRC	983
CCND1	SRC	983
GAPDH	SRC	697
GAPDH	SRC	697
MAPK14	SRC	939
MAPK14	SRC	939
PLCG1	SRC	970
PLCG1	SRC	970
KRAS	SRC	985
KRAS	SRC	985
MDM2	SRC	865
MDM2	SRC	865
CDH1	SRC	999
CDH1	SRC	999
CREBBP	SRC	900
CREBBP	SRC	900
GAB1	SRC	972
GAB1	SRC	972
MAPK3	SRC	971
MAPK3	SRC	971
EP300	SRC	889
EP300	SRC	889
IL1B	SRC	610
IL1B	SRC	610
KDR	SRC	992
KDR	SRC	992
PIK3CA	SRC	971
PIK3CA	SRC	971
CBL	SRC	999
CBL	SRC	999
FGF2	SRC	624
FGF2	SRC	624
STAT3	SRC	999
STAT3	SRC	999
EGF	SRC	986
EGF	SRC	986
TP53	SRC	925
TP53	SRC	925
ERBB2	SRC	985
ERBB2	SRC	985
RPS27A	SRC	782
RPS27A	SRC	782
EGFR	SRC	995
EGFR	SRC	995
ATM	SRC	523
ATM	SRC	523
KIT	SRC	787
KIT	SRC	787
ALB	SRC	695
ALB	SRC	695
MAP2K1	SRC	955
MAP2K1	SRC	955
IGF1	SRC	976
IGF1	SRC	976
HSPA4	SRC	685
HSPA4	SRC	685
UBB	SRC	686
UBB	SRC	686
FOS	SRC	936
FOS	SRC	936
CXCL8	SRC	603
CXCL8	SRC	603
CASP3	SRC	689
CASP3	SRC	689
GSK3B	SRC	601
GSK3B	SRC	601
HSP90AA1	SRC	999
HSP90AA1	SRC	999
LCK	SRC	906
LCK	SRC	906
FGFR3	SRC	929
FGFR3	SRC	929
PTPN11	SRC	985
PTPN11	SRC	985
PTK2	SRC	994
PTK2	SRC	994
CTNNB1	SRC	999
CTNNB1	SRC	999
FYN	SRC	996
FYN	SRC	996
FN1	SRC	981
FN1	SRC	981
RAC1	SRC	973
RAC1	SRC	973
STAT1	SRC	980
STAT1	SRC	980
MTOR	SRC	692
MTOR	SRC	692
NRAS	SRC	972
NRAS	SRC	972
JUN	SRC	949
JUN	SRC	949
PTEN	SRC	815
PTEN	SRC	815
MMP9	SRC	970
MMP9	SRC	970
NEDD8	RPS4X	637
NEDD8	RPS4X	637
RPS16	RPS4X	999
RPS16	RPS4X	999
RPL8	RPS4X	999
RPL8	RPS4X	999
RPS11	RPS4X	999
RPS11	RPS4X	999
RPS27A	RPS4X	999
RPS27A	RPS4X	999
RPS3	RPS4X	999
RPS3	RPS4X	999
RPS23	RPS4X	999
RPS23	RPS4X	999
RPS9	RPS4X	999
RPS9	RPS4X	999
UBB	RPS4X	806
UBB	RPS4X	806
RPL4	RPS4X	999
RPL4	RPS4X	999
RPS15A	RPS4X	999
RPS15A	RPS4X	999
RPS2	RPS4X	999
RPS2	RPS4X	999
RPS3A	RPS4X	999
RPS3A	RPS4X	999
RPSA	RPS4X	999
RPSA	RPS4X	999
RPS26	RPS4X	999
RPS26	RPS4X	999
RPL5	RPS4X	999
RPL5	RPS4X	999
CD4	TLR4	940
CD4	TLR4	940
NFKBIA	TLR4	840
NFKBIA	TLR4	840
PIK3R2	TLR4	814
PIK3R2	TLR4	814
IL2	TLR4	693
IL2	TLR4	693
GAPDH	TLR4	732
GAPDH	TLR4	732
MAPK14	TLR4	664
MAPK14	TLR4	664
MAPK3	TLR4	826
MAPK3	TLR4	826
IL1B	TLR4	927
IL1B	TLR4	927
PIK3CA	TLR4	856
PIK3CA	TLR4	856
STAT3	TLR4	777
STAT3	TLR4	777
EGF	TLR4	514
EGF	TLR4	514
TP53	TLR4	536
TP53	TLR4	536
RPS27A	TLR4	908
RPS27A	TLR4	908
EGFR	TLR4	838
EGFR	TLR4	838
ALB	TLR4	794
ALB	TLR4	794
MAP2K1	TLR4	515
MAP2K1	TLR4	515
HSPA4	TLR4	992
HSPA4	TLR4	992
UBB	TLR4	907
UBB	TLR4	907
FOS	TLR4	576
FOS	TLR4	576
CXCL8	TLR4	891
CXCL8	TLR4	891
CASP3	TLR4	690
CASP3	TLR4	690
UBE2N	TLR4	941
UBE2N	TLR4	941
HSP90AA1	TLR4	972
HSP90AA1	TLR4	972
PTPN11	TLR4	939
PTPN11	TLR4	939
CTNNB1	TLR4	518
CTNNB1	TLR4	518
FYN	TLR4	514
FYN	TLR4	514
FN1	TLR4	989
FN1	TLR4	989
STAT1	TLR4	700
STAT1	TLR4	700
MTOR	TLR4	512
MTOR	TLR4	512
JUN	TLR4	716
JUN	TLR4	716
MMP9	TLR4	847
MMP9	TLR4	847
SRC	TLR4	839
SRC	TLR4	839
GAPDH	RPL11	557
GAPDH	RPL11	557
NEDD8	RPL11	858
NEDD8	RPL11	858
RPS16	RPL11	999
RPS16	RPL11	999
MDM2	RPL11	999
MDM2	RPL11	999
RPL8	RPL11	999
RPL8	RPL11	999
TP53	RPL11	954
TP53	RPL11	954
RPS11	RPL11	999
RPS11	RPL11	999
RPS27A	RPL11	999
RPS27A	RPL11	999
RPS3	RPL11	999
RPS3	RPL11	999
RPS23	RPL11	999
RPS23	RPL11	999
RPS9	RPL11	999
RPS9	RPL11	999
UBB	RPL11	642
UBB	RPL11	642
RPL4	RPL11	999
RPL4	RPL11	999
RPS15A	RPL11	999
RPS15A	RPL11	999
RPS2	RPL11	999
RPS2	RPL11	999
RPS3A	RPL11	999
RPS3A	RPL11	999
RPSA	RPL11	999
RPSA	RPL11	999
RPS26	RPL11	999
RPS26	RPL11	999
RPL5	RPL11	999
RPL5	RPL11	999
RPS4X	RPL11	999
RPS4X	RPL11	999
GAPDH	RPS6	635
GAPDH	RPS6	635
NEDD8	RPS6	589
NEDD8	RPS6	589
RPS16	RPS6	999
RPS16	RPS6	999
MDM2	RPS6	718
MDM2	RPS6	718
RPL8	RPS6	999
RPL8	RPS6	999
MAPK3	RPS6	609
MAPK3	RPS6	609
PIK3CA	RPS6	581
PIK3CA	RPS6	581
TP53	RPS6	625
TP53	RPS6	625
RPS11	RPS6	999
RPS11	RPS6	999
RPS27A	RPS6	999
RPS27A	RPS6	999
RPS3	RPS6	999
RPS3	RPS6	999
RPS23	RPS6	999
RPS23	RPS6	999
MAP2K1	RPS6	541
MAP2K1	RPS6	541
IGF1	RPS6	520
IGF1	RPS6	520
RPS9	RPS6	999
RPS9	RPS6	999
UBB	RPS6	545
UBB	RPS6	545
RPL4	RPS6	999
RPL4	RPS6	999
RPS15A	RPS6	999
RPS15A	RPS6	999
GSK3B	RPS6	545
GSK3B	RPS6	545
HSP90AA1	RPS6	692
HSP90AA1	RPS6	692
RPS2	RPS6	999
RPS2	RPS6	999
RPS3A	RPS6	999
RPS3A	RPS6	999
RPSA	RPS6	999
RPSA	RPS6	999
RPS26	RPS6	999
RPS26	RPS6	999
MTOR	RPS6	961
MTOR	RPS6	961
RPL5	RPS6	999
RPL5	RPS6	999
PTEN	RPS6	711
PTEN	RPS6	711
RPS4X	RPS6	999
RPS4X	RPS6	999
RPL11	RPS6	999
RPL11	RPS6	999
CD4	JAK2	617
CD4	JAK2	617
MAPK1	JAK2	929
MAPK1	JAK2	929
RBX1	JAK2	650
RBX1	JAK2	650
NFKBIA	JAK2	968
NFKBIA	JAK2	968
PIK3R2	JAK2	850
PIK3R2	JAK2	850
IL2	JAK2	830
IL2	JAK2	830
CCND1	JAK2	964
CCND1	JAK2	964
GAPDH	JAK2	618
GAPDH	JAK2	618
PLCG1	JAK2	960
PLCG1	JAK2	960
KRAS	JAK2	965
KRAS	JAK2	965
GAB1	JAK2	921
GAB1	JAK2	921
MAPK3	JAK2	937
MAPK3	JAK2	937
IL1B	JAK2	963
IL1B	JAK2	963
KDR	JAK2	866
KDR	JAK2	866
PIK3CA	JAK2	967
PIK3CA	JAK2	967
CBL	JAK2	971
CBL	JAK2	971
STAT3	JAK2	999
STAT3	JAK2	999
EGF	JAK2	586
EGF	JAK2	586
TP53	JAK2	692
TP53	JAK2	692
ERBB2	JAK2	953
ERBB2	JAK2	953
EGFR	JAK2	974
EGFR	JAK2	974
ATM	JAK2	521
ATM	JAK2	521
KIT	JAK2	965
KIT	JAK2	965
ALB	JAK2	556
ALB	JAK2	556
MAP2K1	JAK2	665
MAP2K1	JAK2	665
IGF1	JAK2	608
IGF1	JAK2	608
HSPA4	JAK2	719
HSPA4	JAK2	719
FOS	JAK2	520
FOS	JAK2	520
CXCL8	JAK2	563
CXCL8	JAK2	563
CASP3	JAK2	653
CASP3	JAK2	653
HSP90AA1	JAK2	942
HSP90AA1	JAK2	942
LCK	JAK2	916
LCK	JAK2	916
FGFR3	JAK2	848
FGFR3	JAK2	848
PTPN11	JAK2	999
PTPN11	JAK2	999
PTK2	JAK2	958
PTK2	JAK2	958
CTNNB1	JAK2	639
CTNNB1	JAK2	639
FYN	JAK2	730
FYN	JAK2	730
STAT1	JAK2	999
STAT1	JAK2	999
MTOR	JAK2	596
MTOR	JAK2	596
NRAS	JAK2	965
NRAS	JAK2	965
JUN	JAK2	649
JUN	JAK2	649
PTEN	JAK2	740
PTEN	JAK2	740
MMP9	JAK2	532
MMP9	JAK2	532
SRC	JAK2	956
SRC	JAK2	956
TLR4	JAK2	642
TLR4	JAK2	642
MAPK1	FGF9	919
MAPK1	FGF9	919
FGF23	FGF9	690
FGF23	FGF9	690
PLCG1	FGF9	629
PLCG1	FGF9	629
KRAS	FGF9	926
KRAS	FGF9	926
GAB1	FGF9	510
GAB1	FGF9	510
MAPK3	FGF9	935
MAPK3	FGF9	935
KDR	FGF9	814
KDR	FGF9	814
PIK3CA	FGF9	555
PIK3CA	FGF9	555
CBL	FGF9	613
CBL	FGF9	613
EGF	FGF9	770
EGF	FGF9	770
ERBB2	FGF9	690
ERBB2	FGF9	690
RPS27A	FGF9	605
RPS27A	FGF9	605
EGFR	FGF9	762
EGFR	FGF9	762
KIT	FGF9	778
KIT	FGF9	778
ALB	FGF9	609
ALB	FGF9	609
SHH	FGF9	624
SHH	FGF9	624
IGF1	FGF9	711
IGF1	FGF9	711
UBB	FGF9	600
UBB	FGF9	600
FGFR3	FGF9	999
FGFR3	FGF9	999
PTPN11	FGF9	592
PTPN11	FGF9	592
CTNNB1	FGF9	594
CTNNB1	FGF9	594
FN1	FGF9	602
FN1	FGF9	602
NRAS	FGF9	915
NRAS	FGF9	915
FRS3	FGF9	537
FRS3	FGF9	537
CD4	GRB2	538
CD4	GRB2	538
FGF4	GRB2	651
FGF4	GRB2	651
FGF20	GRB2	665
FGF20	GRB2	665
MAPK1	GRB2	986
MAPK1	GRB2	986
PIK3R2	GRB2	876
PIK3R2	GRB2	876
IL2	GRB2	945
IL2	GRB2	945
GAPDH	GRB2	505
GAPDH	GRB2	505
MAPK14	GRB2	587
MAPK14	GRB2	587
FGF23	GRB2	559
FGF23	GRB2	559
PLCG1	GRB2	997
PLCG1	GRB2	997
KRAS	GRB2	990
KRAS	GRB2	990
CDH1	GRB2	558
CDH1	GRB2	558
GAB1	GRB2	999
GAB1	GRB2	999
MAPK3	GRB2	998
MAPK3	GRB2	998
KDR	GRB2	995
KDR	GRB2	995
PIK3CA	GRB2	984
PIK3CA	GRB2	984
CBL	GRB2	999
CBL	GRB2	999
FGF2	GRB2	792
FGF2	GRB2	792
STAT3	GRB2	970
STAT3	GRB2	970
EGF	GRB2	998
EGF	GRB2	998
TP53	GRB2	569
TP53	GRB2	569
ERBB2	GRB2	999
ERBB2	GRB2	999
RPS27A	GRB2	677
RPS27A	GRB2	677
FGF18	GRB2	600
FGF18	GRB2	600
EGFR	GRB2	999
EGFR	GRB2	999
KIT	GRB2	999
KIT	GRB2	999
MAP2K1	GRB2	977
MAP2K1	GRB2	977
IGF1	GRB2	993
IGF1	GRB2	993
UBB	GRB2	615
UBB	GRB2	615
FOS	GRB2	520
FOS	GRB2	520
FGF5	GRB2	588
FGF5	GRB2	588
FGF8	GRB2	597
FGF8	GRB2	597
GSK3B	GRB2	553
GSK3B	GRB2	553
HSP90AA1	GRB2	819
HSP90AA1	GRB2	819
LCK	GRB2	945
LCK	GRB2	945
FGFR3	GRB2	981
FGFR3	GRB2	981
PTPN11	GRB2	996
PTPN11	GRB2	996
PTK2	GRB2	999
PTK2	GRB2	999
CTNNB1	GRB2	579
CTNNB1	GRB2	579
FYN	GRB2	961
FYN	GRB2	961
FN1	GRB2	822
FN1	GRB2	822
RAC1	GRB2	813
RAC1	GRB2	813
FGF17	GRB2	584
FGF17	GRB2	584
MTOR	GRB2	952
MTOR	GRB2	952
NRAS	GRB2	976
NRAS	GRB2	976
JUN	GRB2	608
JUN	GRB2	608
PTEN	GRB2	958
PTEN	GRB2	958
FRS3	GRB2	961
FRS3	GRB2	961
SRC	GRB2	984
SRC	GRB2	984
JAK2	GRB2	999
JAK2	GRB2	999
FGF9	GRB2	690
FGF9	GRB2	690
FGF23	GALNT3	982
FGF23	GALNT3	982
CCND1	CDK1	992
CCND1	CDK1	992
GAPDH	CDK1	658
GAPDH	CDK1	658
KRAS	CDK1	581
KRAS	CDK1	581
MDM2	CDK1	965
MDM2	CDK1	965
CDH1	CDK1	506
CDH1	CDK1	506
EP300	CDK1	570
EP300	CDK1	570
STAT3	CDK1	677
STAT3	CDK1	677
TP53	CDK1	977
TP53	CDK1	977
RPS27A	CDK1	724
RPS27A	CDK1	724
EGFR	CDK1	828
EGFR	CDK1	828
ATM	CDK1	822
ATM	CDK1	822
ALB	CDK1	516
ALB	CDK1	516
SHH	CDK1	925
SHH	CDK1	925
MAP2K1	CDK1	929
MAP2K1	CDK1	929
HSPA4	CDK1	598
HSPA4	CDK1	598
UBB	CDK1	651
UBB	CDK1	651
CASP3	CDK1	749
CASP3	CDK1	749
HSP90AA1	CDK1	926
HSP90AA1	CDK1	926
CTNNB1	CDK1	639
CTNNB1	CDK1	639
MTOR	CDK1	534
MTOR	CDK1	534
JUN	CDK1	690
JUN	CDK1	690
PTEN	CDK1	654
PTEN	CDK1	654
SRC	CDK1	950
SRC	CDK1	950
MAPK1	MAPK8	931
MAPK1	MAPK8	931
NFKBIA	MAPK8	726
NFKBIA	MAPK8	726
IL2	MAPK8	937
IL2	MAPK8	937
CCND1	MAPK8	556
CCND1	MAPK8	556
GAPDH	MAPK8	613
GAPDH	MAPK8	613
MAPK14	MAPK8	803
MAPK14	MAPK8	803
KRAS	MAPK8	924
KRAS	MAPK8	924
GAB1	MAPK8	917
GAB1	MAPK8	917
MAPK3	MAPK8	934
MAPK3	MAPK8	934
EP300	MAPK8	949
EP300	MAPK8	949
IL1B	MAPK8	658
IL1B	MAPK8	658
CBL	MAPK8	615
CBL	MAPK8	615
STAT3	MAPK8	897
STAT3	MAPK8	897
EGF	MAPK8	549
EGF	MAPK8	549
TP53	MAPK8	997
TP53	MAPK8	997
ERBB2	MAPK8	944
ERBB2	MAPK8	944
EGFR	MAPK8	731
EGFR	MAPK8	731
ATM	MAPK8	776
ATM	MAPK8	776
KIT	MAPK8	918
KIT	MAPK8	918
ALB	MAPK8	517
ALB	MAPK8	517
MAP2K1	MAPK8	881
MAP2K1	MAPK8	881
FOS	MAPK8	975
FOS	MAPK8	975
CXCL8	MAPK8	557
CXCL8	MAPK8	557
CASP3	MAPK8	785
CASP3	MAPK8	785
HSP90AA1	MAPK8	580
HSP90AA1	MAPK8	580
LCK	MAPK8	934
LCK	MAPK8	934
CTNNB1	MAPK8	817
CTNNB1	MAPK8	817
FYN	MAPK8	937
FYN	MAPK8	937
RAC1	MAPK8	960
RAC1	MAPK8	960
MTOR	MAPK8	697
MTOR	MAPK8	697
NRAS	MAPK8	908
NRAS	MAPK8	908
JUN	MAPK8	999
JUN	MAPK8	999
PTEN	MAPK8	617
PTEN	MAPK8	617
MMP9	MAPK8	569
MMP9	MAPK8	569
SRC	MAPK8	947
SRC	MAPK8	947
TLR4	MAPK8	703
TLR4	MAPK8	703
GRB2	MAPK8	510
GRB2	MAPK8	510
CD4	ITGB1	614
CD4	ITGB1	614
PIK3R2	ITGB1	642
PIK3R2	ITGB1	642
CCND1	ITGB1	517
CCND1	ITGB1	517
GAPDH	ITGB1	619
GAPDH	ITGB1	619
KRAS	ITGB1	670
KRAS	ITGB1	670
CDH1	ITGB1	715
CDH1	ITGB1	715
MAPK3	ITGB1	542
MAPK3	ITGB1	542
IL1B	ITGB1	602
IL1B	ITGB1	602
KDR	ITGB1	994
KDR	ITGB1	994
PIK3CA	ITGB1	921
PIK3CA	ITGB1	921
FGF2	ITGB1	672
FGF2	ITGB1	672
EGF	ITGB1	965
EGF	ITGB1	965
TP53	ITGB1	508
TP53	ITGB1	508
ERBB2	ITGB1	950
ERBB2	ITGB1	950
EGFR	ITGB1	997
EGFR	ITGB1	997
KIT	ITGB1	716
KIT	ITGB1	716
ALB	ITGB1	671
ALB	ITGB1	671
IGF1	ITGB1	514
IGF1	ITGB1	514
CASP3	ITGB1	947
CASP3	ITGB1	947
PTK2	ITGB1	999
PTK2	ITGB1	999
CTNNB1	ITGB1	812
CTNNB1	ITGB1	812
FYN	ITGB1	988
FYN	ITGB1	988
FN1	ITGB1	999
FN1	ITGB1	999
RAC1	ITGB1	930
RAC1	ITGB1	930
NRAS	ITGB1	533
NRAS	ITGB1	533
PTEN	ITGB1	944
PTEN	ITGB1	944
MMP9	ITGB1	637
MMP9	ITGB1	637
SRC	ITGB1	987
SRC	ITGB1	987
GRB2	ITGB1	947
GRB2	ITGB1	947
GAPDH	RPS8	659
GAPDH	RPS8	659
NEDD8	RPS8	559
NEDD8	RPS8	559
RPS16	RPS8	999
RPS16	RPS8	999
RPL8	RPS8	999
RPL8	RPS8	999
RPS11	RPS8	999
RPS11	RPS8	999
RPS27A	RPS8	999
RPS27A	RPS8	999
RPS3	RPS8	999
RPS3	RPS8	999
RPS23	RPS8	999
RPS23	RPS8	999
RPS9	RPS8	999
RPS9	RPS8	999
HSPA4	RPS8	567
HSPA4	RPS8	567
UBB	RPS8	886
UBB	RPS8	886
RPL4	RPS8	999
RPL4	RPS8	999
RPS15A	RPS8	999
RPS15A	RPS8	999
RPS2	RPS8	999
RPS2	RPS8	999
RPS3A	RPS8	999
RPS3A	RPS8	999
RPSA	RPS8	999
RPSA	RPS8	999
RPS26	RPS8	999
RPS26	RPS8	999
RPL5	RPS8	999
RPL5	RPS8	999
RPS4X	RPS8	999
RPS4X	RPS8	999
RPL11	RPS8	999
RPL11	RPS8	999
RPS6	RPS8	999
RPS6	RPS8	999
CD4	INS	709
CD4	INS	709
FGF4	INS	636
FGF4	INS	636
FGF20	INS	588
FGF20	INS	588
MAPK1	INS	511
MAPK1	INS	511
NFKBIA	INS	568
NFKBIA	INS	568
IL2	INS	656
IL2	INS	656
CCND1	INS	673
CCND1	INS	673
GAPDH	INS	793
GAPDH	INS	793
MAPK14	INS	504
MAPK14	INS	504
FGF23	INS	605
FGF23	INS	605
KRAS	INS	550
KRAS	INS	550
CDH1	INS	674
CDH1	INS	674
MAPK3	INS	726
MAPK3	INS	726
IL1B	INS	816
IL1B	INS	816
KDR	INS	822
KDR	INS	822
PIK3CA	INS	966
PIK3CA	INS	966
CBL	INS	958
CBL	INS	958
FGF2	INS	874
FGF2	INS	874
STAT3	INS	741
STAT3	INS	741
EGF	INS	979
EGF	INS	979
TP53	INS	717
TP53	INS	717
ERBB2	INS	875
ERBB2	INS	875
FGF18	INS	603
FGF18	INS	603
EGFR	INS	942
